timestamp,ppg_raw,t,diff,artifact,ppg_quality,dc,ac,pi,pi_score,bpm_stability,motion_score,final_reliability,classification
1773652387.3976982,203473,4.111613988876343,1100.0,0,1.0,202548.16666666666,924.833333333343,0.00456599212203851,0.3876441799333296,0.37635765076467254,0.852665798193883,0.7709643405212981,VALID
1773652387.486387,204211,4.200302839279175,738.0,0,1.0,202586.83720930232,1624.1627906976792,0.008017119044213507,0.7357473363810638,0.3686838911803406,0.8423322714480699,0.8367175378286679,VALID
1773652387.57728,200370,4.291195869445801,3841.0,0,1.0,202536.45454545456,-2166.4545454545587,0.010696615334343915,1.0,0.36081941601551376,0.8529879746147595,0.8919783339859793,VALID
1773652387.755386,200511,4.46930193901062,141.0,0,1.0,202491.44444444444,-1980.444444444438,0.009780385783103014,0.9136019129609094,0.3454088750947232,0.8570969580747623,0.874390357524083,VALID
1773652387.815136,201326,4.529051780700684,815.0,0,1.0,202466.10869565216,-1140.1086956521613,0.005631108845806767,0.49507879531841936,0.34023904914423597,0.8551084702280737,0.7895722050465297,VALID
1773652387.875918,201574,4.589833736419678,248.0,0,1.0,202447.12765957447,-873.1276595744712,0.00431286760977257,0.36211239171427,0.3349799200300968,0.8580230184537009,0.7633273758819739,VALID
1773652387.995757,202581,4.709672927856445,1007.0,0,1.0,202449.91666666666,131.08333333334303,0.0006474852422348558,0.0,0.3246108923598823,0.8515075194624396,0.6879133450747201,POSSIBLE_PHYS_CHANGE
1773652388.115353,203595,4.829268932342529,1014.0,0,1.0,202473.2857142857,1121.7142857142899,0.005540060664087629,0.4858950822415082,0.31426290632212905,0.860188270065829,0.7866617881002632,VALID
1773652388.205885,203286,4.919800758361816,309.0,0,1.0,202489.54,796.4599999999919,0.0039333389764231366,0.3238306599175241,0.3196968108722289,0.8664395353179152,0.7566676736661022,VALID
1773652388.2956312,200408,5.009546995162964,2878.0,0,1.0,202441.06,-2033.0599999999977,0.010042725522184074,0.9400632090230777,0.32508356275773925,0.8538197219317145,0.8766669146599039,VALID
1773652388.385408,201003,5.099323749542236,595.0,0,1.0,202398.24,-1395.2399999999907,0.006893538204679995,0.6224156492000792,0.33047214637043243,0.830896268814132,0.8067992251212988,VALID
1773652388.503256,201727,5.217171907424927,724.0,0,1.0,202356.2,-629.2000000000116,0.0031093685293557185,0.24071962983606518,0.33754563278396404,0.8115140540519202,0.7253527054611856,VALID
1773652388.595687,202278,5.309602737426758,551.0,0,1.0,202313.0,-35.0,0.00017299926351742103,0.0,0.34309351942008964,0.8074520330619992,0.6765449618606088,POSSIBLE_PHYS_CHANGE
1773652388.685303,203523,5.399218797683716,1245.0,0,1.0,202369.06,1153.9400000000023,0.005702156248588605,0.5022450994629754,0.3484724578443357,0.8072855097949337,0.7774819186155089,VALID
1773652388.805287,204151,5.519202709197998,628.0,0,1.0,202436.02,1714.9800000000105,0.008471713680203802,0.7816007144981164,0.35567413653992874,0.8019970472280443,0.8324866707220294,VALID
1773652388.894954,201115,5.608869791030884,3036.0,0,1.0,202426.38,-1311.3800000000047,0.006478305841363189,0.580532606475375,0.3599483426668235,0.706831041962988,0.7641506681506538,VALID
1773652389.01526,200972,5.729175806045532,143.0,0,1.0,202408.08,-1436.0799999999872,0.007094973678916312,0.6427337441248572,0.36568303031324706,0.7015555406563581,0.7755817140532036,VALID
1773652389.105762,201875,5.819677829742432,903.0,0,1.0,202378.64,-503.64000000001397,0.0024886025521271113,0.17810512710648896,0.36999703603613426,0.7079695439450155,0.6850115922084158,POSSIBLE_PHYS_CHANGE
1773652389.223237,201960,5.937152862548828,85.0,0,1.0,202333.46,-373.45999999999185,0.001845764907099359,0.11326433209551899,0.37559677782224543,0.7145362551463514,0.6745734207452339,POSSIBLE_PHYS_CHANGE
1773652389.2857442,202921,5.999660015106201,961.0,0,1.0,202326.32,594.679999999993,0.002939212258691766,0.2235565592671719,0.3785763378678528,0.6500141022000286,0.6775731763002283,POSSIBLE_PHYS_CHANGE
1773652389.4058292,203850,6.1197450160980225,929.0,0,1.0,202390.5,1459.5,0.00721130685481779,0.6544678665272208,0.3843004903271019,0.6359858104721211,0.7601193654797908,VALID
1773652389.495952,204443,6.209867715835571,593.0,0,1.0,202453.98,1989.0199999999895,0.009824553708452604,0.9180569778062935,0.38732500950209,0.6215685204679796,0.8088144526518616,VALID
1773652389.615382,200407,6.329297780990601,4036.0,0,1.0,202421.24,-2014.2399999999907,0.009950734418976936,0.9307843867387519,0.3913330843065886,0.5974316510076241,0.8045196810806965,VALID
1773652389.705801,200509,6.419716835021973,102.0,0,1.0,202377.76,-1868.7600000000093,0.009234018599672263,0.8584917575187451,0.3943675491361883,0.695347712900267,0.819739420287448,VALID
1773652389.8258848,201213,6.539800643920898,704.0,0,1.0,202325.7,-1112.7000000000116,0.00549954850026473,0.48180876133262923,0.39839756359068296,0.7072501687829714,0.7483765592604856,VALID
1773652389.8866198,201474,6.60053563117981,261.0,0,1.0,202260.26,-786.2600000000093,0.0038873676915080068,0.3191936964717319,0.4004358306875651,0.6670808928610771,0.7040065902214261,VALID
1773652390.0056949,202556,6.719610691070557,1082.0,0,1.0,202285.22,270.77999999999884,0.0013386049658002637,0.06210887465473625,0.4044319915099907,0.6487333703804585,0.6474849851960838,POSSIBLE_PHYS_CHANGE
1773652390.097164,203476,6.811079740524292,920.0,0,1.0,202331.56,1144.4400000000023,0.005656260446961425,0.4976157497536197,0.4075016942019474,0.7141984949249832,0.7545328678484137,VALID
1773652390.216845,202989,6.930760860443115,487.0,0,1.0,202343.54,645.4599999999919,0.0031899214573392945,0.24884472321122217,0.4197206189495181,0.6737098356239564,0.6938539572243833,POSSIBLE_PHYS_CHANGE
1773652390.335559,199936,7.049474716186523,3053.0,0,1.0,202287.7,-2351.7000000000116,0.011625521472635318,1.0,0.4318407902079969,0.6779065093083805,0.8465560318133137,VALID
1773652390.396439,200403,7.110354900360107,467.0,0,1.0,202227.62,-1824.6199999999953,0.009022605319688752,0.8371672360691405,0.4380563937178892,0.6880148206072413,0.8176435327677894,VALID
1773652390.486096,201039,7.200011730194092,636.0,0,1.0,202157.8,-1118.7999999999884,0.005534290539370672,0.48531306985182654,0.4472099682966554,0.613125049354869,0.7257211256064916,VALID
1773652390.607616,201444,7.321531772613525,405.0,0,1.0,202088.82,-644.820000000007,0.0031907752244780636,0.2489308397298489,0.45961663907857825,0.5833619778869149,0.6707564252199021,POSSIBLE_PHYS_CHANGE
1773652390.723282,202603,7.437197923660278,1159.0,0,1.0,202117.64,485.35999999998603,0.002401373774203904,0.16930666399200858,0.4714256528682223,0.6371951979906452,0.6721624574824175,POSSIBLE_PHYS_CHANGE
1773652390.816959,203782,7.530874729156494,1179.0,0,1.0,202152.86,1629.140000000014,0.008058951033391337,0.7399667834781043,0.48098964957653734,0.6160909490801799,0.7809196063773286,VALID
1773652390.907544,200652,7.621459722518921,3130.0,0,1.0,202111.88,-1459.8800000000047,0.007223128101128962,0.6556602344832134,0.4668896172265386,0.6358394576462554,0.7685728459131732,VALID
1773652391.025822,200338,7.7397377490997314,314.0,0,1.0,202060.64,-1722.640000000014,0.00852536149544025,0.787011982829147,0.4484790180844606,0.6353282764916779,0.7928487813217789,VALID
1773652391.087021,201133,7.800936937332153,795.0,0,1.0,202003.82,-870.820000000007,0.004310908575887362,0.36191479078726635,0.43895304140951247,0.6238716341581385,0.7034397525458461,VALID
1773652391.2059531,201560,7.9198689460754395,427.0,0,1.0,201941.12,-381.11999999999534,0.0018872827881711034,0.11745209620156569,0.42044064649194285,0.6323431077885163,0.6552374162260624,POSSIBLE_PHYS_CHANGE
1773652391.297672,202425,8.011587858200073,865.0,0,1.0,201970.48,454.5199999999895,0.0022504278843125465,0.15408127764461846,0.40616411370146366,0.6530129224723988,0.6673365436407896,POSSIBLE_PHYS_CHANGE
1773652391.415054,203290,8.12896990776062,865.0,0,1.0,202010.58,1279.4200000000128,0.0063334306549687296,0.5659195508526389,0.387892978111809,0.6080143585276262,0.7343775155399965,VALID
1773652391.505833,202466,8.219748735427856,824.0,0,1.0,202020.4,445.6000000000058,0.0022057178383965473,0.1495715309852653,0.38773739416477604,0.5944398009141568,0.6470199858877776,POSSIBLE_PHYS_CHANGE
1773652391.595888,200021,8.30980372428894,2445.0,0,1.0,201980.56,-1959.5599999999977,0.009701725750240506,0.9056677493259004,0.3875830507900369,0.6193702892722407,0.8057029417258561,VALID
1773652391.686202,200604,8.400117874145508,583.0,0,1.0,201932.9,-1328.8999999999942,0.006580898902556216,0.5908808113476609,0.3874282632446511,0.589490106790972,0.7337660206312889,VALID
1773652391.805662,201057,8.519577741622925,453.0,0,1.0,201873.1,-816.1000000000058,0.004042638667559005,0.33485533920088684,0.3872235234592652,0.6149405328325729,0.6901755800358758,POSSIBLE_PHYS_CHANGE
1773652391.925726,201740,8.639641761779785,683.0,0,1.0,201875.4,-135.39999999999418,0.0006707107453409093,0.0,0.3870177482291518,0.6588143979313974,0.6363460942023343,POSSIBLE_PHYS_CHANGE
1773652391.985562,202938,8.699477910995483,1198.0,0,1.0,201924.28,1013.7200000000012,0.005020297707635759,0.43346840254365626,0.3869151962959592,0.6553505752113448,0.7219903727017306,VALID
1773652392.105859,203668,8.819774866104126,730.0,0,1.0,201976.76,1691.2399999999907,0.008373438607491231,0.7716880500894089,0.38670902184347056,0.699731294837753,0.8029279006535548,VALID
1773652392.225631,199635,8.939546823501587,4033.0,0,1.0,201937.68,-2302.679999999993,0.011402923911971223,1.0,0.386355502857844,0.6723519494566478,0.8403411351227786,VALID
1773652392.287048,199782,9.000963926315308,147.0,0,1.0,201885.86,-2103.859999999986,0.010421036916602214,0.9782221621670272,0.38617422409811913,0.6707731727799423,0.8354938066772001,VALID
1773652392.405896,200302,9.119811773300171,520.0,0,1.0,201822.44,-1520.4400000000023,0.00753355276053546,0.6869716890357201,0.3858234327173741,0.6540126393604108,0.7721804728870046,VALID
1773652392.495723,200538,9.209638833999634,236.0,0,1.0,201748.98,-1210.9800000000105,0.006002409528910681,0.532530602422116,0.38555829910788564,0.6547170299341262,0.7414770593754496,VALID
1773652392.617423,201642,9.331338882446289,1104.0,0,1.0,201774.42,-132.4200000000128,0.0006562774409165086,0.0,0.385199089167492,0.6746741004281599,0.6409221390451971,POSSIBLE_PHYS_CHANGE
1773652392.705873,202412,9.419788837432861,770.0,0,1.0,201812.44,599.5599999999977,0.002970877315590643,0.22675050330463128,0.3849380202241015,0.6337716246788373,0.6739753900869876,POSSIBLE_PHYS_CHANGE
1773652392.825702,199676,9.539617776870728,2736.0,0,1.0,201779.44,-2103.4400000000023,0.010424451569495893,0.9785665863152163,0.3820204199497732,0.6111892152977437,0.8172721238473438,VALID
1773652392.915982,198967,9.629897832870483,709.0,0,1.0,201727.3,-2760.2999999999884,0.013683323972511348,1.0,0.3798222771857054,0.6185544111366236,0.8235485510595576,VALID
1773652393.005911,199375,9.719826936721802,408.0,0,1.0,201663.18,-2288.179999999993,0.011346543280731728,1.0,0.37763267941994405,0.6846715142709093,0.8431647222232672,VALID
1773652393.095716,199727,9.809631824493408,352.0,0,1.0,201585.82,-1858.820000000007,0.00922098588085217,0.857177192548903,0.37544610607274087,0.6962551892942296,0.8178566059053236,VALID
1773652393.216802,200943,9.930717706680298,1216.0,0,1.0,201538.96,-595.9599999999919,0.0029570461215042087,0.22535539891481804,0.3724979017012172,0.6909074166228286,0.689593094939934,POSSIBLE_PHYS_CHANGE
1773652393.3077362,202379,10.021651983261108,1436.0,0,1.0,201578.38,800.6199999999953,0.003971755304313862,0.32770558115324167,0.37028382994574127,0.6980334156405522,0.7119795239173881,VALID
1773652393.425695,202533,10.139610767364502,154.0,0,1.0,201608.98,924.0199999999895,0.004583228385957756,0.38938274186134886,0.3711038537404192,0.6447985986992854,0.7084265133560973,VALID
1773652393.5162082,199083,10.23012399673462,3450.0,0,1.0,201556.1,-2473.100000000006,0.012270033008179885,1.0,0.3717330820118091,0.6845342353536281,0.8425335788072694,VALID
1773652393.605651,199641,10.31956672668457,558.0,0,1.0,201503.36,-1862.359999999986,0.009242327274344141,0.8593298246036134,0.3723548684042123,0.7063772364336485,0.8210146226912385,VALID
1773652393.69774,200279,10.411655902862549,638.0,0,1.0,201438.48,-1159.4800000000105,0.005756000541703901,0.5076761858335453,0.37299505231482327,0.6973035456049957,0.7480258060796902,VALID
1773652393.8149729,200729,10.528888702392578,450.0,0,1.0,201370.04,-641.0400000000081,0.003183393120446359,0.24818623259930547,0.37381002922274953,0.7078336571393159,0.6993683465839309,POSSIBLE_PHYS_CHANGE
1773652393.905261,201922,10.619176864624023,1193.0,0,1.0,201386.18,535.820000000007,0.0026606592368950393,0.19545988582915627,0.3744376928763748,0.655271263586527,0.6731171255294268,POSSIBLE_PHYS_CHANGE
1773652394.025783,203079,10.739698886871338,1157.0,0,1.0,201428.32,1650.679999999993,0.008194875477291341,0.7536770088702712,0.37527553574476913,0.6354645194588567,0.7789023111861882,VALID
1773652394.116086,199659,10.830001831054688,3420.0,0,1.0,201384.0,-1725.0,0.008565725181742343,0.7910833273274739,0.37600576519866635,0.585645700199604,0.7715109520452426,VALID
1773652394.235915,200088,10.949830770492554,429.0,0,1.0,201346.56,-1258.5599999999977,0.006250715184803742,0.5575763293772189,0.37697475487888243,0.6213618764749569,0.7356213043058192,VALID
1773652394.297688,200662,11.011603832244873,574.0,0,1.0,201301.38,-639.3800000000047,0.0031762325722754837,0.24746397303702697,0.3774742791142979,0.6129921824731872,0.6711378772607914,POSSIBLE_PHYS_CHANGE
1773652394.416978,200882,11.13089370727539,220.0,0,1.0,201242.02,-360.0199999999895,0.0017889901920085554,0.1075376642634724,0.3784389096818477,0.5036340770721845,0.6104416469425346,POSSIBLE_PHYS_CHANGE
1773652394.5056388,201853,11.219554662704468,971.0,0,1.0,201190.22,662.7799999999988,0.0032942953191263413,0.2593725512390052,0.37915586129013107,0.4108505078008041,0.6130452487170553,POSSIBLE_PHYS_CHANGE
1773652394.6259148,202662,11.33983063697815,809.0,0,1.0,201235.32,1426.679999999993,0.007089610312941053,0.642192760073191,0.3801284658912889,0.37952032950662834,0.6803074974557556,POSSIBLE_PHYS_CHANGE
1773652394.716082,199693,11.42999792098999,2969.0,0,1.0,201219.0,-1526.0,0.007583776879916906,0.6920376210865388,0.37873072894992427,0.4549050710867282,0.7127521184383186,VALID
1773652394.805954,199938,11.519869804382324,245.0,0,1.0,201193.5,-1255.5,0.00624026124104407,0.5565218764688988,0.37733757119005445,0.4963987248104107,0.6979577498559084,POSSIBLE_PHYS_CHANGE
1773652394.927753,200503,11.641668796539307,565.0,0,1.0,201174.08,-671.0799999999872,0.0033358174174326397,0.2635607407228177,0.37544949224185814,0.5943010358642737,0.6685474081280315,POSSIBLE_PHYS_CHANGE
1773652395.015066,200702,11.728981733322144,199.0,0,1.0,201137.0,-435.0,0.002162705021950213,0.14523297795307497,0.3740960022422661,0.6176745611168508,0.6517585641498967,POSSIBLE_PHYS_CHANGE
1773652395.105718,201719,11.819633722305298,1017.0,0,1.0,201101.86,617.140000000014,0.0030687930981842435,0.2366269273700207,0.3726907515995463,0.6624283881167287,0.6833229770689774,POSSIBLE_PHYS_CHANGE
1773652395.195864,202428,11.909779787063599,709.0,0,1.0,201090.64,1337.359999999986,0.006650533311744326,0.5979045917482024,0.3712933435905086,0.7231244621524414,0.7736475913544237,VALID
1773652395.3170948,200332,12.031010627746582,2096.0,0,1.0,201098.56,-766.5599999999977,0.0038118622032897584,0.31157772077144247,0.3347254081716467,0.9219404760027494,0.772370227772278,VALID
1773652395.435992,199730,12.14990782737732,602.0,0,1.0,201085.1,-1355.1000000000058,0.006738937892464463,0.606821653996879,0.29886138963407155,0.9543583427234547,0.8375579725798195,VALID
1773652395.495842,199999,12.209757804870605,269.0,0,1.0,201064.3,-1065.2999999999884,0.005298305069572214,0.46151003717145406,0.28080830925068995,0.958638105917476,0.8079742701346025,VALID
1773652395.6153998,200329,12.329315662384033,330.0,0,1.0,201042.0,-713.0,0.003546522617164573,0.2848138405828514,0.24474501060706194,0.9611276680428015,0.769775569590117,VALID
1773652395.706014,200706,12.41992974281311,377.0,0,1.0,201004.06,-298.0599999999977,0.0014828556199312475,0.07665893588256252,0.21741228056491876,0.9603570644217654,0.725180134559534,VALID
1773652395.8277628,201666,12.541678667068481,960.0,0,1.0,200961.74,704.2600000000093,0.003504448160132418,0.28056993659757373,0.1806880709957671,0.9569375469740208,0.7612640585112977,VALID
1773652395.9469151,202183,12.660830974578857,517.0,0,1.0,200992.36,1190.640000000014,0.005923807253171285,0.5246022645470156,0.14474710200222785,0.9593678048648757,0.8072055045690887,VALID
1773652396.00598,199815,12.719895839691162,2368.0,0,1.0,200981.9,-1166.8999999999942,0.0058059954652632615,0.5127189996998079,0.13633124662282464,0.9583877688208093,0.803693255248487,VALID
1773652396.125346,200114,12.839261770248413,299.0,0,1.0,200961.52,-847.5199999999895,0.004217324789342704,0.3524753200801167,0.11932339589993464,0.9611700843477806,0.770778428910351,VALID
1773652396.215125,200401,12.929040908813477,287.0,0,1.0,200938.34,-537.3399999999965,0.0026741536732113767,0.19682102263522874,0.10653121826921703,0.9628533761209654,0.7388733391902571,VALID
1773652396.305592,200677,13.019507884979248,276.0,0,1.0,200903.38,-226.38000000000466,0.0011268103105084874,0.04074588520566589,0.09364103412039317,0.9599444826718199,0.7054966252547185,VALID
1773652396.396876,201271,13.1107919216156,594.0,0,1.0,200863.0,408.0,0.0020312352200255895,0.13197207678671702,0.08063443113706313,0.9604449581738946,0.7225913459232182,VALID
1773652396.514931,201946,13.228846788406372,675.0,0,1.0,200852.6,1093.3999999999942,0.00544379310997216,0.4761849092438781,0.06381338729218577,0.9631568680071249,0.7905653809801316,VALID
1773652396.665761,201459,13.379676818847656,487.0,0,1.0,200881.36,577.640000000014,0.002875528122669092,0.2171329622030662,0.07521705216258476,0.9611855523821813,0.739303963371526,VALID
1773652396.695752,200359,13.409667730331421,1100.0,0,1.0,200876.46,-517.4599999999919,0.0025760111463532954,0.18692172766536316,0.07748454692286587,0.959863041005329,0.733091712526958,VALID
1773652396.815112,200716,13.529027938842773,357.0,0,1.0,200869.64,-153.64000000001397,0.0007648741741161779,0.0042386473231317305,0.08650890243577071,0.959446176316297,0.6973324726030925,POSSIBLE_PHYS_CHANGE
1773652396.9057689,201176,13.61968469619751,460.0,0,1.0,200858.36,317.64000000001397,0.0015814128921495425,0.08660006477284544,0.09336310299573773,0.9575027501947753,0.7139071483125755,VALID
1773652397.027673,201576,13.741588830947876,400.0,0,1.0,200831.12,744.8800000000047,0.003708986933897519,0.30120105054069934,0.10257979475759679,0.9602619455899719,0.7585767732608911,VALID
1773652397.116224,202623,13.830139875411987,1047.0,0,1.0,200810.22,1812.7799999999988,0.009027329385924675,0.8376437361820243,0.1092747906548868,0.9598471493651699,0.8664103711114445,VALID
1773652397.205945,203278,13.91986083984375,655.0,0,1.0,200883.08,2394.920000000013,0.011921959778792783,1.0,0.11605823959562744,0.9580929115333076,0.8990336974195551,VALID
1773652397.325292,200852,14.039207935333252,2426.0,0,1.0,200904.48,-52.48000000001048,0.0002612186647107644,0.0,0.11988878613409548,0.9597282246767345,0.6999073460164299,POSSIBLE_PHYS_CHANGE
1773652397.414749,201187,14.12866473197937,335.0,0,1.0,200922.18,264.820000000007,0.0013180227289988939,0.06003281609216211,0.12275997810847722,0.959739315903493,0.712204355800328,VALID
1773652397.505889,201775,14.219804763793945,588.0,0,1.0,200946.92,828.0799999999872,0.004120889237814579,0.34274820176840826,0.1256851949472389,0.9588150545702113,0.7687626762194689,VALID
1773652397.625909,201790,14.339824914932251,15.0,0,1.0,200949.88,840.1199999999953,0.004180743974567167,0.3487855406614076,0.12953734377921183,0.9566163473598827,0.7696957467181674,VALID
1773652397.714954,202618,14.428869724273682,828.0,0,1.0,200954.0,1664.0,0.008280502005434079,0.762313858628136,0.1323953126706405,0.9541826472589142,0.8519570971703655,VALID
